unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"9B361206-6182-1904-E053-6B04A8C0EEB5","165000","2019-11-15","M40 1QU","T","N","L","","14","RUPERT STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-6182-1904-E053-6B04A8C0EEB5/current"
"85866A64-BB21-143F-E053-6B04A8C06A15","160000","2019-02-15","M40 1WL","S","N","F","","31","ASSHETON ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-BB21-143F-E053-6B04A8C06A15/current"
"8F1B26BD-A6A0-53DB-E053-6C04A8C03649","199950","2019-07-05","M40 1WT","T","N","F","","114","DROYLSDEN ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-A6A0-53DB-E053-6C04A8C03649/current"
"8A78B2B0-609B-5CB0-E053-6B04A8C0F504","163000","2019-04-10","M40 1WT","T","N","F","","118","DROYLSDEN ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","B","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-609B-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-C205-5CB0-E053-6B04A8C0F504","150000","2019-04-26","M40 2GD","S","N","F","","2","THOMPSON STREET","NEWTON HEATH","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C205-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-C1FE-5CB0-E053-6B04A8C0F504","160000","2019-04-30","M40 2GD","S","N","F","","6","THOMPSON STREET","NEWTON HEATH","MANCHESTER","MANCHESTER","GREATER MANCHESTER","B","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C1FE-5CB0-E053-6B04A8C0F504/current"
"8CAC1318-6E92-0253-E053-6B04A8C08E51","181000","2019-05-31","M40 3AZ","T","N","L","","5","DEAN LANE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-6E92-0253-E053-6B04A8C08E51/current"
"9B361206-72D6-1904-E053-6B04A8C0EEB5","183000","2019-11-13","M40 3AZ","T","N","L","","11","DEAN LANE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-72D6-1904-E053-6B04A8C0EEB5/current"
"8F1B26BD-A792-53DB-E053-6C04A8C03649","165000","2019-06-27","M40 3GF","T","N","F","","51","MOSTON LANE EAST","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-A792-53DB-E053-6C04A8C03649/current"
"93E6821E-6FD4-40FD-E053-6B04A8C0C1DF","200000","2019-08-23","M40 3GH","S","N","L","","192","MOSTON LANE EAST","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-6FD4-40FD-E053-6B04A8C0C1DF/current"
"93E6821E-7011-40FD-E053-6B04A8C0C1DF","250000","2019-08-23","M40 3GJ","S","N","F","","145","MOSTON LANE EAST","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-7011-40FD-E053-6B04A8C0C1DF/current"
"8CAC1318-3544-0253-E053-6B04A8C08E51","180000","2019-05-31","M40 3HZ","T","N","L","","300","MOSTON LANE EAST","","MANCHESTER","OLDHAM","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-3544-0253-E053-6B04A8C08E51/current"
"965B6D91-8133-95E4-E053-6C04A8C07729","185000","2019-10-08","M40 3NN","S","N","L","","15","MYERSCROFT CLOSE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-8133-95E4-E053-6C04A8C07729/current"
"8355F009-1BFF-55C5-E053-6B04A8C0D090","163000","2019-01-04","M40 3NQ","S","N","L","","4","BRIDPORT AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F009-1BFF-55C5-E053-6B04A8C0D090/current"
"965B6D91-59B8-95E4-E053-6C04A8C07729","166000","2019-09-24","M40 3PQ","T","N","F","","221","NUTHURST ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-59B8-95E4-E053-6C04A8C07729/current"
"965B6D91-56D4-95E4-E053-6C04A8C07729","160000","2019-10-18","M40 3PS","S","N","F","","1","RISHWORTH DRIVE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-56D4-95E4-E053-6C04A8C07729/current"
"93E6821E-70EC-40FD-E053-6B04A8C0C1DF","150100","2019-09-06","M40 3PW","S","N","F","","11","ONSLOW AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-70EC-40FD-E053-6B04A8C0C1DF/current"
"98C75471-F4AF-72E9-E053-6B04A8C042F0","204000","2019-11-01","M40 3QH","S","N","L","","272","MOSTON LANE EAST","","MANCHESTER","OLDHAM","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75471-F4AF-72E9-E053-6B04A8C042F0/current"
"8A78B2AF-AC5B-5CB0-E053-6B04A8C0F504","189950","2019-05-03","M40 3QH","S","N","L","","280","MOSTON LANE EAST","","MANCHESTER","OLDHAM","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-AC5B-5CB0-E053-6B04A8C0F504/current"
"85866A64-B61E-143F-E053-6B04A8C06A15","192000","2019-02-22","M40 3QH","D","N","L","","282","MOSTON LANE EAST","","MANCHESTER","OLDHAM","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-B61E-143F-E053-6B04A8C06A15/current"
"8CAC1318-33C2-0253-E053-6B04A8C08E51","152500","2019-05-31","M40 3QL","T","N","F","","140","MOSTON LANE EAST","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-33C2-0253-E053-6B04A8C08E51/current"
"8A78B2AF-87E7-5CB0-E053-6B04A8C0F504","161000","2019-04-12","M40 3QW","T","N","F","","6","PARKHURST AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-87E7-5CB0-E053-6B04A8C0F504/current"
"98C75471-F825-72E9-E053-6B04A8C042F0","165000","2019-11-15","M40 3RF","S","N","F","","5","MAPLE GROVE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75471-F825-72E9-E053-6B04A8C042F0/current"
"87E1551E-2806-6405-E053-6C04A8C0B2EE","164000","2019-03-22","M40 3RH","T","N","F","","2","HAWTHORN ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-2806-6405-E053-6C04A8C0B2EE/current"
"965B6D91-5695-95E4-E053-6C04A8C07729","165000","2019-09-20","M40 3SR","T","N","F","","19","BELGRAVE ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-5695-95E4-E053-6C04A8C07729/current"
"8F1B26BD-CEA9-53DB-E053-6C04A8C03649","170000","2019-06-21","M40 3SS","T","N","L","","65","BELGRAVE ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-CEA9-53DB-E053-6C04A8C03649/current"
"8F1B26BD-CDB8-53DB-E053-6C04A8C03649","200000","2019-07-19","M40 3SS","T","N","F","","95","BELGRAVE ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-CDB8-53DB-E053-6C04A8C03649/current"
"919FEC05-5CCC-9A90-E053-6C04A8C0A300","196000","2019-07-31","M40 3ST","T","N","F","","64","BELGRAVE ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-5CCC-9A90-E053-6C04A8C0A300/current"
"8A78B2AF-AD41-5CB0-E053-6B04A8C0F504","182000","2019-04-12","M40 3SU","S","N","F","","90","BELGRAVE ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-AD41-5CB0-E053-6B04A8C0F504/current"
"8CAC1318-713E-0253-E053-6B04A8C08E51","255000","2019-01-25","M40 3SX","D","N","F","","133A","BELGRAVE ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-713E-0253-E053-6B04A8C08E51/current"
"8355F009-1801-55C5-E053-6B04A8C0D090","163000","2019-01-25","M40 3SY","T","N","F","","28","NORTHFIELD ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F009-1801-55C5-E053-6B04A8C0D090/current"
"8CAC1318-3915-0253-E053-6B04A8C08E51","190000","2019-05-31","M40 3TB","S","N","F","","55","PARKFIELD ROAD NORTH","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-3915-0253-E053-6B04A8C08E51/current"
"919FEC05-2EF2-9A90-E053-6C04A8C0A300","150000","2019-08-09","M40 3WA","S","N","L","","139","THE FAIRWAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-2EF2-9A90-E053-6C04A8C0A300/current"
"919FEC05-2F50-9A90-E053-6C04A8C0A300","151000","2019-07-12","M40 3WD","T","N","L","","14","GULLANE CLOSE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-2F50-9A90-E053-6C04A8C0A300/current"
"85866A64-B56F-143F-E053-6B04A8C06A15","176950","2019-03-14","M40 3WH","D","N","F","","33","GREENWAYS","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-B56F-143F-E053-6B04A8C06A15/current"
"98C75471-F5E3-72E9-E053-6B04A8C042F0","160000","2019-11-01","M40 3WL","S","N","L","","1","BARLEA AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75471-F5E3-72E9-E053-6B04A8C042F0/current"
"8CAC1318-59B6-0253-E053-6B04A8C08E51","188000","2019-05-24","M40 3WP","S","N","L","","43","BRIDPORT AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-59B6-0253-E053-6B04A8C08E51/current"
"85866A64-DD43-143F-E053-6B04A8C06A15","180000","2019-02-22","M40 3WQ","T","N","L","","106","BROADWAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-DD43-143F-E053-6B04A8C06A15/current"
"8A78B2AF-AD1D-5CB0-E053-6B04A8C0F504","188000","2019-04-12","M40 3WW","S","N","L","","3","WEST AVENUE","NEW MOSTON","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-AD1D-5CB0-E053-6B04A8C0F504/current"
"8CAC1318-70BD-0253-E053-6B04A8C08E51","158000","2019-05-30","M40 3WW","S","N","L","","51","WEST AVENUE","NEW MOSTON","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-70BD-0253-E053-6B04A8C08E51/current"
"80E1AA98-0A60-7BF8-E053-6C04A8C00BF2","150000","2019-01-11","M40 3WX","S","N","L","","3","DALMAHOY CLOSE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/80E1AA98-0A60-7BF8-E053-6C04A8C00BF2/current"
"98C75472-0B0F-72E9-E053-6B04A8C042F0","182000","2019-07-08","M40 5AH","D","N","F","","16","HANSON ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75472-0B0F-72E9-E053-6B04A8C042F0/current"
"98C75472-0B39-72E9-E053-6B04A8C042F0","195000","2019-09-26","M40 5AH","D","N","F","","22","HANSON ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75472-0B39-72E9-E053-6B04A8C042F0/current"
"8CAC1318-6EA4-0253-E053-6B04A8C08E51","197000","2019-06-14","M40 5AH","D","N","F","","24","HANSON ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-6EA4-0253-E053-6B04A8C08E51/current"
"8F1B26BD-A87B-53DB-E053-6C04A8C03649","215000","2019-07-05","M40 5GB","S","N","F","","1","YEB FOLD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-A87B-53DB-E053-6C04A8C03649/current"
"8355F008-F7C1-55C5-E053-6B04A8C0D090","170000","2019-01-09","M40 5GH","S","N","F","","8","INCHFIELD ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F008-F7C1-55C5-E053-6B04A8C0D090/current"
"919FEC05-5D82-9A90-E053-6C04A8C0A300","180000","2019-01-22","M40 5GS","S","N","F","","7","WORTLEY GROVE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-5D82-9A90-E053-6C04A8C0A300/current"
"93E6821E-7067-40FD-E053-6B04A8C0C1DF","160000","2019-08-15","M40 5HL","D","N","F","","13","ST GEORGES DRIVE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-7067-40FD-E053-6B04A8C0C1DF/current"
"8CAC1318-5975-0253-E053-6B04A8C08E51","195000","2019-06-14","M40 5HQ","S","N","F","","264","LIGHTBOWNE ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-5975-0253-E053-6B04A8C08E51/current"
"8A78B2AF-88A8-5CB0-E053-6B04A8C0F504","195000","2019-04-05","M40 5QF","S","N","F","","57","HORNCASTLE ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-88A8-5CB0-E053-6B04A8C0F504/current"
"8A78B2AF-B034-5CB0-E053-6B04A8C0F504","195000","2019-04-05","M40 5QF","S","N","L","","57","HORNCASTLE ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-B034-5CB0-E053-6B04A8C0F504/current"
"8CAC1318-5E26-0253-E053-6B04A8C08E51","154300","2019-05-24","M40 5QH","S","N","F","","47","INCHFIELD ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-5E26-0253-E053-6B04A8C08E51/current"
"9B361206-354F-1904-E053-6B04A8C0EEB5","157000","2019-11-15","M40 5QJ","S","N","L","","3","CLAIFE AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-354F-1904-E053-6B04A8C0EEB5/current"
"8F1B26BD-A743-53DB-E053-6C04A8C03649","152000","2019-07-23","M40 5QL","S","N","F","","17","NUTHURST ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-A743-53DB-E053-6C04A8C03649/current"
"85866A64-F5B7-143F-E053-6B04A8C06A15","155000","2019-01-29","M40 5QT","S","N","F","","33","SHACKLIFFE ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-F5B7-143F-E053-6B04A8C06A15/current"
"8CAC1318-59E2-0253-E053-6B04A8C08E51","162000","2019-06-11","M40 5RJ","S","N","F","","757","MOSTON LANE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-59E2-0253-E053-6B04A8C08E51/current"
"98C75471-CB28-72E9-E053-6B04A8C042F0","165000","2019-10-24","M40 5SB","S","N","L","","78","NINA DRIVE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75471-CB28-72E9-E053-6B04A8C042F0/current"
"919FEC05-742D-9A90-E053-6C04A8C0A300","150555","2019-01-04","M40 7DL","S","N","L","","2","DARTON AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-742D-9A90-E053-6C04A8C0A300/current"
"87E1551E-5818-6405-E053-6C04A8C0B2EE","150550","2019-03-21","M40 7DL","S","N","L","","4","DARTON AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5818-6405-E053-6C04A8C0B2EE/current"
"8F1B26BD-E4BA-53DB-E053-6C04A8C03649","175000","2019-05-03","M40 7DP","S","N","L","","6","EASTFIELD AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-E4BA-53DB-E053-6C04A8C03649/current"
"9B361206-7301-1904-E053-6B04A8C0EEB5","220000","2019-11-27","M40 7DS","T","N","L","","139","RIDGWAY STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-7301-1904-E053-6B04A8C0EEB5/current"
"9B361206-722D-1904-E053-6B04A8C0EEB5","197000","2019-11-22","M40 7EW","T","N","L","","92","SANDAL STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-722D-1904-E053-6B04A8C0EEB5/current"
"8355F008-F8ED-55C5-E053-6B04A8C0D090","274950","2019-02-08","M40 7EZ","D","N","F","","12","BRADFORD ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F008-F8ED-55C5-E053-6B04A8C0D090/current"
"85866A64-F52B-143F-E053-6B04A8C06A15","199950","2019-02-08","M40 7FG","T","Y","L","","34","MELLOR STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-F52B-143F-E053-6B04A8C06A15/current"
"87E1551E-593C-6405-E053-6C04A8C0B2EE","207000","2019-03-15","M40 7FG","S","Y","L","","36","MELLOR STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-593C-6405-E053-6C04A8C0B2EE/current"
"87E1551E-593B-6405-E053-6C04A8C0B2EE","178950","2019-03-15","M40 7FG","S","Y","L","","38","MELLOR STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-593B-6405-E053-6C04A8C0B2EE/current"
"8CAC1319-0BF9-0253-E053-6B04A8C08E51","215000","2019-04-18","M40 7FG","T","Y","L","","40","MELLOR STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","B","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1319-0BF9-0253-E053-6B04A8C08E51/current"
"8A78B2AF-C3AC-5CB0-E053-6B04A8C0F504","178950","2019-04-26","M40 7FG","T","Y","L","","42","MELLOR STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C3AC-5CB0-E053-6B04A8C0F504/current"
"93E6821E-8533-40FD-E053-6B04A8C0C1DF","178000","2019-09-02","M40 7LD","S","N","L","","10","ROYDALE STREET","MILES PLATTING","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-8533-40FD-E053-6B04A8C0C1DF/current"
"93E6821E-859E-40FD-E053-6B04A8C0C1DF","190000","2019-09-02","M40 7LS","T","N","L","","6","CARMODY CLOSE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-859E-40FD-E053-6B04A8C0C1DF/current"
"9B361206-732D-1904-E053-6B04A8C0EEB5","215000","2019-12-06","M40 7LW","T","N","L","","1","LOSTOCK STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-732D-1904-E053-6B04A8C0EEB5/current"
"965B6D91-9913-95E4-E053-6C04A8C07729","259950","2019-05-03","M40 7LX","T","Y","L","","21","LOWER VICKERS STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-9913-95E4-E053-6C04A8C07729/current"
"965B6D91-995E-95E4-E053-6C04A8C07729","259950","2019-06-10","M40 7LX","S","Y","L","","23","LOWER VICKERS STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-995E-95E4-E053-6C04A8C07729/current"
"8F1B26BD-E5DF-53DB-E053-6C04A8C03649","281995","2019-04-30","M40 7LX","S","Y","L","","25","LOWER VICKERS STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-E5DF-53DB-E053-6C04A8C03649/current"
"965B6D91-9936-95E4-E053-6C04A8C07729","279950","2019-04-30","M40 7LX","S","Y","L","","27","LOWER VICKERS STREET","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-9936-95E4-E053-6C04A8C07729/current"
"98C75472-0D1C-72E9-E053-6B04A8C042F0","217950","2019-09-30","M40 7NH","T","Y","L","","54F","FARNBOROUGH ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75472-0D1C-72E9-E053-6B04A8C042F0/current"
"98C75472-0D19-72E9-E053-6B04A8C042F0","284950","2019-09-27","M40 7NH","T","Y","L","","56A","FARNBOROUGH ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75472-0D19-72E9-E053-6B04A8C042F0/current"
"98C75472-0D5F-72E9-E053-6B04A8C042F0","219950","2019-09-27","M40 7NQ","T","Y","L","","1","BERKSHIRE ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75472-0D5F-72E9-E053-6B04A8C042F0/current"
"8A78B2AF-C369-5CB0-E053-6B04A8C0F504","209950","2019-04-26","M40 7PW","T","Y","L","","2","JAMES LEACH VC ROAD","MILES PLATTING","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-C369-5CB0-E053-6B04A8C0F504/current"
"8CAC1318-70A2-0253-E053-6B04A8C08E51","181950","2019-04-30","M40 7PW","T","Y","L","","4","JAMES LEACH VC ROAD","MILES PLATTING","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-70A2-0253-E053-6B04A8C08E51/current"
"8F1B26BD-E6E6-53DB-E053-6C04A8C03649","181950","2019-06-18","M40 7PW","T","Y","L","","6","JAMES LEACH VC ROAD","MILES PLATTING","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-E6E6-53DB-E053-6C04A8C03649/current"
"8F1B26BD-E6AE-53DB-E053-6C04A8C03649","209950","2019-05-31","M40 7PW","T","Y","L","","8","JAMES LEACH VC ROAD","MILES PLATTING","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-E6AE-53DB-E053-6C04A8C03649/current"
"98C75472-0DA6-72E9-E053-6B04A8C042F0","224950","2019-09-27","M40 7QU","T","Y","L","","1","JOHN HOGAN V C ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75472-0DA6-72E9-E053-6B04A8C042F0/current"
"98C75472-0DCF-72E9-E053-6B04A8C042F0","192950","2019-10-04","M40 7QU","T","Y","L","","3","JOHN HOGAN V C ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75472-0DCF-72E9-E053-6B04A8C042F0/current"
"98C75472-0DBA-72E9-E053-6B04A8C042F0","214950","2019-08-13","M40 7QU","T","Y","L","","5","JOHN HOGAN V C ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75472-0DBA-72E9-E053-6B04A8C042F0/current"
"8F1B26BD-E638-53DB-E053-6C04A8C03649","214950","2019-05-31","M40 7QU","T","Y","L","","2","JOHN HOGAN VC ROAD","MILES PLATTING","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-E638-53DB-E053-6C04A8C03649/current"
"919FEC05-7568-9A90-E053-6C04A8C0A300","179950","2019-05-31","M40 7QU","T","Y","L","","4","JOHN HOGAN VC ROAD","MILES PLATTING","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-7568-9A90-E053-6C04A8C0A300/current"
"8F1B26BD-E5F7-53DB-E053-6C04A8C03649","209950","2019-05-17","M40 7QU","T","Y","L","","6","JOHN HOGAN VC ROAD","MILES PLATTING","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-E5F7-53DB-E053-6C04A8C03649/current"
"8CAC1318-70DB-0253-E053-6B04A8C08E51","280950","2019-05-20","M40 7QU","S","Y","L","","7","JOHN HOGAN VC ROAD","MILES PLATTING","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-70DB-0253-E053-6B04A8C08E51/current"
"8CAC1318-70DA-0253-E053-6B04A8C08E51","280950","2019-05-24","M40 7QU","S","Y","L","","9","JOHN HOGAN VC ROAD","MILES PLATTING","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-70DA-0253-E053-6B04A8C08E51/current"
